fin_year,mnth,lgd_state_code,state_name,lgd_district_code,district_name,scheme_code,total_beneficiaries,total_sc,total_st,total_gen,total_obc,total_aadhar,total_mobileno,lastUpdated
2023-2024,03,9,"UTTAR PRADESH",163,"MAHAMAYA NAGAR (HATHRAS)",IGNOAPS,58437,21566,45,12498,24311,27918,21826,2024-07-30
2023-2024,03,9,"UTTAR PRADESH",174,PRATAPGARH,IGNOAPS,142132,33425,51,33085,75559,78587,67728,2024-07-30
2023-2024,03,9,"UTTAR PRADESH",187,VARANASI,IGNOAPS,148892,21645,1704,56022,69407,64285,44941,2024-07-30
2023-2024,03,9,"UTTAR PRADESH",633,"KANSHI RAM NAGAR",IGNOAPS,17852,4754,5,3638,9454,9655,7761,2024-07-30
2023-2024,03,9,"UTTAR PRADESH",661,HAPUR,IGNOAPS,20466,6351,48,7235,6702,12397,8233,2024-07-30
2023-2024,06,1,"JAMMU AND KASHMIR",11,PULWAMA,IGNOAPS,5029,1,225,4398,405,4944,2787,2024-07-30
2023-2024,06,1,"JAMMU AND KASHMIR",13,SRINAGAR,IGNOAPS,5350,0,5,5345,0,2461,444,2024-07-30
2023-2024,06,1,"JAMMU AND KASHMIR",620,KISHTWAR,IGNOAPS,4392,6,206,4111,69,3622,71,2024-07-30
2023-2024,06,1,"JAMMU AND KASHMIR",621,RAMBAN,IGNOAPS,2200,46,116,2038,0,1777,22,2024-07-30
2023-2024,06,1,"JAMMU AND KASHMIR",7,KATHUA,IGNOAPS,4592,1601,203,2250,538,3960,6,2024-07-30
2023-2024,06,1,"JAMMU AND KASHMIR",8,KUPWARA,IGNOAPS,9145,66,763,4686,3630,9145,51,2024-07-30
2023-2024,06,10,BIHAR,189,AURANAGABAD,IGNOAPS,66486,21599,630,43590,667,43992,50309,2024-07-30
2023-2024,06,10,BIHAR,196,GAYA,IGNOAPS,148983,61247,912,82891,3933,115056,109901,2024-07-30
2023-2024,06,10,BIHAR,197,GOPALGANJ,IGNOAPS,63573,12700,2764,25578,22531,37717,55428,2024-07-30
2023-2024,06,10,BIHAR,200,"KAIMUR (BHABUA)",IGNOAPS,60169,14603,2258,31592,11716,38240,50931,2024-07-30
2023-2024,06,10,BIHAR,206,MADHUBANI,IGNOAPS,237912,15392,813,210999,10708,171212,186839,2024-07-30
2023-2024,06,10,BIHAR,211,"PASHCHIM CHAMPARAN",IGNOAPS,122646,11168,4274,98989,8215,82621,102971,2024-07-30
2023-2024,06,10,BIHAR,214,PURNIA,IGNOAPS,115254,9843,4679,37450,63282,83661,92621,2024-07-30
2023-2024,06,10,BIHAR,224,VAISHALI,IGNOAPS,168762,41907,504,32305,94046,129350,145314,2024-07-30
2023-2024,06,11,SIKKIM,225,"EAST DISTRICT",IGNOAPS,6686,0,1,0,6685,1,2702,2024-07-30
2023-2024,06,11,SIKKIM,227,"SOUTH DISTRICT",IGNOAPS,4377,194,1297,1368,1518,0,2754,2024-07-30
2023-2024,06,12,"ARUNACHAL PRADESH",232,"EAST SIANG",IGNOAPS,2680,0,2680,0,0,1671,0,2024-07-30
2023-2024,06,12,"ARUNACHAL PRADESH",236,"LOWER SUBANSIRI",IGNOAPS,2139,0,2139,0,0,1187,0,2024-07-30
2023-2024,06,12,"ARUNACHAL PRADESH",628,ANJAW,IGNOAPS,986,0,985,1,0,650,0,2024-07-30
2023-2024,06,12,"ARUNACHAL PRADESH",724,LEPARADA,IGNOAPS,771,0,771,0,0,497,0,2024-07-30
2023-2024,06,13,NAGALAND,248,PHEK,IGNOAPS,6351,0,6351,0,0,987,45,2024-07-30
2023-2024,05,1,"JAMMU AND KASHMIR",10,POONCH,IGNOAPS,5677,2,1960,3370,345,2967,0,2024-07-30
2023-2024,05,1,"JAMMU AND KASHMIR",11,PULWAMA,IGNOAPS,5029,1,225,4398,405,4944,2787,2024-07-30
2023-2024,05,1,"JAMMU AND KASHMIR",13,SRINAGAR,IGNOAPS,5350,0,5,5345,0,2461,444,2024-07-30
2023-2024,05,1,"JAMMU AND KASHMIR",2,BADGAM,IGNOAPS,10735,309,87,10071,268,8986,1141,2024-07-30
2023-2024,05,1,"JAMMU AND KASHMIR",621,RAMBAN,IGNOAPS,2200,46,116,2038,0,1777,22,2024-07-30
2023-2024,05,1,"JAMMU AND KASHMIR",622,KULGAM,IGNOAPS,4551,67,95,3996,393,1500,0,2024-07-30
2023-2024,05,1,"JAMMU AND KASHMIR",625,SHOPIAN,IGNOAPS,1583,0,222,1361,0,1399,1129,2024-07-30
2023-2024,05,10,BIHAR,200,"KAIMUR (BHABUA)",IGNOAPS,60169,14603,2258,31592,11716,38240,50931,2024-07-30
2023-2024,05,10,BIHAR,202,KHAGARIA,IGNOAPS,54331,5044,650,45801,2836,39617,45170,2024-07-30
2023-2024,05,10,BIHAR,205,MADHEPURA,IGNOAPS,65276,6807,678,55616,2175,49363,54047,2024-07-30
2023-2024,05,10,BIHAR,206,MADHUBANI,IGNOAPS,237912,15392,813,210999,10708,171212,186839,2024-07-30
2023-2024,05,10,BIHAR,213,"PURBI CHAMPARAN",IGNOAPS,173824,26182,1587,137793,8262,113586,123924,2024-07-30
2023-2024,05,10,BIHAR,215,ROHTAS,IGNOAPS,93121,5963,435,83449,3274,75784,75651,2024-07-30
2023-2024,05,10,BIHAR,220,SHEOHAR,IGNOAPS,31255,2133,28,28253,841,26806,27272,2024-07-30
2023-2024,05,10,BIHAR,223,SUPAUL,IGNOAPS,73036,8568,384,44447,19637,52779,63830,2024-07-30
2023-2024,05,12,"ARUNACHAL PRADESH",238,TAWANG,IGNOAPS,2141,0,2141,0,0,1505,81,2024-07-30
2023-2024,05,12,"ARUNACHAL PRADESH",239,TIRAP,IGNOAPS,2860,0,2860,0,0,1342,0,2024-07-30
2023-2024,05,12,"ARUNACHAL PRADESH",243,"WEST SIANG",IGNOAPS,3627,0,3627,0,0,1656,99,2024-07-30
2023-2024,05,12,"ARUNACHAL PRADESH",677,"KRA DAADI",IGNOAPS,1458,0,1458,0,0,836,0,2024-07-30
2023-2024,05,13,NAGALAND,246,MOKOKCHUNG,IGNOAPS,7294,3,7291,0,0,451,192,2024-07-30
2023-2024,05,13,NAGALAND,249,TUENSANG,IGNOAPS,5999,10,1810,4164,15,1,0,2024-07-30
2023-2024,04,1,"JAMMU AND KASHMIR",10,POONCH,IGNOAPS,5677,2,1960,3370,345,2967,0,2024-07-30
2023-2024,04,1,"JAMMU AND KASHMIR",11,PULWAMA,IGNOAPS,5029,1,225,4398,405,4944,2787,2024-07-30
2023-2024,04,1,"JAMMU AND KASHMIR",3,BARAMULLA,IGNOAPS,8625,129,146,8181,169,3878,1357,2024-07-30
2023-2024,04,1,"JAMMU AND KASHMIR",5,JAMMU,IGNOAPS,11265,3965,188,6975,137,4407,68,2024-07-30
2023-2024,04,1,"JAMMU AND KASHMIR",620,KISHTWAR,IGNOAPS,4317,6,206,4036,69,3547,0,2024-07-30
2023-2024,04,1,"JAMMU AND KASHMIR",7,KATHUA,IGNOAPS,4592,1601,203,2250,538,3960,6,2024-07-30
2023-2024,04,1,"JAMMU AND KASHMIR",8,KUPWARA,IGNOAPS,9145,66,763,4686,3630,9145,51,2024-07-30
2023-2024,04,10,BIHAR,191,BEGUSARAI,IGNOAPS,96466,19367,654,56403,20042,79433,79898,2024-07-30
2023-2024,04,10,BIHAR,192,BHAGALPUR,IGNOAPS,125795,15201,1087,107472,2035,90181,101851,2024-07-30
2023-2024,04,10,BIHAR,197,GOPALGANJ,IGNOAPS,63573,12700,2764,25578,22531,37717,55428,2024-07-30
2023-2024,04,10,BIHAR,200,"KAIMUR (BHABUA)",IGNOAPS,60169,14603,2258,31592,11716,38240,50931,2024-07-30
2023-2024,10,1,"JAMMU AND KASHMIR",10,POONCH,IGNOAPS,5337,2,1841,3163,331,3459,2,2024-07-30
2023-2024,10,1,"JAMMU AND KASHMIR",620,KISHTWAR,IGNOAPS,4460,6,202,4185,67,3878,153,2024-07-30
2023-2024,10,10,BIHAR,192,BHAGALPUR,IGNOAPS,125795,15201,1087,107472,2035,90181,101851,2024-07-30
2023-2024,10,10,BIHAR,195,DARBHANGA,IGNOAPS,150531,21839,500,103212,24980,96425,126054,2024-07-30
2023-2024,10,10,BIHAR,205,MADHEPURA,IGNOAPS,65276,6807,678,55616,2175,49363,54047,2024-07-30
2023-2024,10,10,BIHAR,206,MADHUBANI,IGNOAPS,237912,15392,813,210999,10708,171212,186839,2024-07-30
2023-2024,10,10,BIHAR,218,SARAN,IGNOAPS,132376,11554,1211,113408,6203,102073,116110,2024-07-30
2023-2024,10,10,BIHAR,220,SHEOHAR,IGNOAPS,31255,2133,28,28253,841,26806,27272,2024-07-30
2023-2024,10,10,BIHAR,221,SITAMARHI,IGNOAPS,127983,16937,862,86167,24017,89738,104239,2024-07-30
2023-2024,10,11,SIKKIM,227,"SOUTH DISTRICT",IGNOAPS,4377,194,1297,1368,1518,0,2754,2024-07-30
2023-2024,10,12,"ARUNACHAL PRADESH",235,"LOWER DIBANG VALLEY",IGNOAPS,1470,0,1470,0,0,1130,167,2024-07-30
2023-2024,10,12,"ARUNACHAL PRADESH",237,"PAPUM PARE",IGNOAPS,3230,0,3230,0,0,2468,0,2024-07-30
2023-2024,10,12,"ARUNACHAL PRADESH",238,TAWANG,IGNOAPS,2141,0,2141,0,0,1505,81,2024-07-30
2023-2024,10,12,"ARUNACHAL PRADESH",666,LONGDING,IGNOAPS,1063,0,1063,0,0,900,2,2024-07-30
2023-2024,10,12,"ARUNACHAL PRADESH",677,"KRA DAADI",IGNOAPS,1458,0,1458,0,0,836,0,2024-07-30
2023-2024,10,12,"ARUNACHAL PRADESH",678,NAMSAI,IGNOAPS,1055,0,1055,0,0,435,0,2024-07-30
2023-2024,10,12,"ARUNACHAL PRADESH",679,SIANG,IGNOAPS,888,0,888,0,0,356,0,2024-07-30
2023-2024,10,12,"ARUNACHAL PRADESH",724,LEPARADA,IGNOAPS,771,0,771,0,0,497,0,2024-07-30
2023-2024,10,12,"ARUNACHAL PRADESH",725,"SHI YOMI",IGNOAPS,785,0,785,0,0,339,63,2024-07-30
2023-2024,10,13,NAGALAND,251,ZUNHEBOTO,IGNOAPS,6105,0,6105,0,0,1155,0,2024-07-30
2023-2024,10,13,NAGALAND,614,KIPHIRE,IGNOAPS,1319,0,1319,0,0,372,66,2024-07-30
2023-2024,10,14,MANIPUR,260,UKHRUL,IGNOAPS,3743,2,3728,13,0,3506,296,2024-07-30
2023-2024,10,15,MIZORAM,263,KOLASIB,IGNOAPS,1349,3,1287,59,0,1258,997,2024-07-30
2023-2024,10,15,MIZORAM,267,SAIHA,IGNOAPS,1170,1,1051,117,1,676,798,2024-07-30
2023-2024,10,15,MIZORAM,726,HNAHTHIAL,IGNOAPS,1022,0,960,61,1,928,796,2024-07-30
2023-2024,10,15,MIZORAM,727,SAITUAL,IGNOAPS,652,1,651,0,0,605,650,2024-07-30
2023-2024,10,16,TRIPURA,272,"WEST TRIPURA",IGNOAPS,22513,2850,7993,8766,2904,12960,169,2024-07-30
2023-2024,10,16,TRIPURA,652,KHOWAI,IGNOAPS,12859,2071,5450,3028,2310,7374,16,2024-07-30
2023-2024,10,16,TRIPURA,653,SEPAHIJALA,IGNOAPS,16633,1352,4333,9177,1771,12672,2220,2024-07-30
2023-2024,10,17,MEGHALAYA,274,"EAST KHASI HILLS",IGNOAPS,8233,66,7784,350,33,3973,1588,2024-07-30
2023-2024,10,17,MEGHALAYA,276,"RI BHOI",IGNOAPS,6091,29,5965,92,5,2838,263,2024-07-30
2023-2024,10,17,MEGHALAYA,277,"SOUTH GARO HILLS",IGNOAPS,4277,49,3886,312,29,278,4,2024-07-30
2023-2024,10,17,MEGHALAYA,278,"WEST GARO HILLS",IGNOAPS,9353,130,5980,3092,151,4474,442,2024-07-30
2023-2024,10,17,MEGHALAYA,279,"WEST KHASI HILLS",IGNOAPS,7196,2,7125,65,4,4333,2204,2024-07-30
2023-2024,10,17,MEGHALAYA,656,"NORTH GARO HILLS",IGNOAPS,2769,31,2714,23,1,1506,51,2024-07-30
2023-2024,10,17,MEGHALAYA,657,"EAST JAINTIA HILLS",IGNOAPS,2438,4,1377,1034,13,1556,438,2024-07-30
2023-2024,10,17,MEGHALAYA,663,"SOUTH WEST GARO HILLS",IGNOAPS,2304,37,1781,420,66,1613,5,2024-07-30
2023-2024,10,18,ASSAM,294,KOKRAJHAR,IGNOAPS,21888,820,10022,7704,3342,15942,17227,2024-07-30
2023-2024,10,18,ASSAM,295,LAKHIMPUR,IGNOAPS,21000,1284,2904,13120,3692,16546,14108,2024-07-30
2023-2024,10,19,"WEST BENGAL",307,BIRBHUM,IGNOAPS,81758,25519,3334,50838,1892,78705,71216,2024-07-30
2023-2024,10,19,"WEST BENGAL",310,"DINAJPUR DAKSHIN",IGNOAPS,25088,7982,3554,13452,98,23888,24483,2024-07-30
2023-2024,10,19,"WEST BENGAL",311,"DINAJPUR UTTAR",IGNOAPS,45120,10362,1264,33012,482,43420,40746,2024-07-30
2023-2024,10,19,"WEST BENGAL",313,HOWRAH,IGNOAPS,32227,6662,114,25238,212,31283,29610,2024-07-30
2023-2024,10,19,"WEST BENGAL",315,KOLKATA,IGNOAPS,17701,0,0,17700,0,17547,14194,2024-07-30
2023-2024,10,19,"WEST BENGAL",317,"PURBA MEDINIPUR",IGNOAPS,47681,7607,524,39017,525,46824,42865,2024-07-30
2023-2024,10,19,"WEST BENGAL",318,"PASCHIM MEDINIPUR",IGNOAPS,57548,13873,6899,36264,510,56306,54671,2024-07-30
2023-2024,10,19,"WEST BENGAL",704,"PASCHIM BURDWAN",IGNOAPS,5995,2733,858,2393,4,5768,5878,2024-07-30
2023-2024,10,2,"HIMACHAL PRADESH",19,KINNAUR,IGNOAPS,695,179,508,7,1,205,0,2024-07-30
2023-2024,10,2,"HIMACHAL PRADESH",22,MANDI,IGNOAPS,9887,2127,183,6745,832,3059,0,2024-07-30
2023-2024,10,2,"HIMACHAL PRADESH",25,SOLAN,IGNOAPS,5056,2103,207,2534,212,1329,0,2024-07-30
2023-2024,10,20,JHARKHAND,326,DUMKA,IGNOAPS,43166,3310,14824,5477,19555,42627,8176,2024-07-30
2023-2024,10,20,JHARKHAND,331,GUMLA,IGNOAPS,26578,1241,17183,2634,5520,25836,19281,2024-07-30
2023-2024,10,20,JHARKHAND,338,PALAMU,IGNOAPS,77709,21863,5793,17293,32760,75147,17898,2024-07-30
2023-2024,10,20,JHARKHAND,340,SAHEBGANJ,IGNOAPS,33582,2219,9126,9782,12455,32969,13170,2024-07-30
2023-2024,10,21,ODISHA,344,ANGUL,IGNOAPS,32984,4362,2764,10624,15234,32957,27915,2024-07-30
2023-2024,10,21,ODISHA,345,BOLANGIR,IGNOAPS,70628,7397,6429,35829,20973,70611,31885,2024-07-30
2023-2024,10,21,ODISHA,347,BARGARH,IGNOAPS,51740,5739,5527,28260,12214,51587,25982,2024-07-30
2023-2024,10,21,ODISHA,349,BOUDH,IGNOAPS,14229,1574,617,9246,2792,13970,5064,2024-07-30
2023-2024,10,21,ODISHA,352,DHENKANAL,IGNOAPS,43060,4785,1949,28806,7520,43060,24710,2024-07-30
2023-2024,10,21,ODISHA,353,GAJAPATI,IGNOAPS,15397,806,7719,3800,3072,15138,11562,2024-07-30
2023-2024,10,21,ODISHA,359,KANDHAMAL,IGNOAPS,19483,4780,8328,4759,1616,19476,8725,2024-07-30
2023-2024,10,21,ODISHA,360,KENDRAPARA,IGNOAPS,62348,9287,171,34242,18648,62175,33402,2024-07-30
2023-2024,10,21,ODISHA,362,KHORDHA,IGNOAPS,51520,2031,320,44734,4435,51508,33061,2024-07-30
2023-2024,10,21,ODISHA,364,MALKANGIRI,IGNOAPS,29009,5088,11820,11836,265,28994,10405,2024-07-30
2023-2024,10,21,ODISHA,369,PURI,IGNOAPS,59347,4323,16,43011,11997,57541,42594,2024-07-30
2023-2024,10,22,CHHATTISGARH,649,BALRAMPUR,IGNOAPS,18273,522,7167,8049,2535,16638,12618,2024-07-30
2023-2024,10,22,CHHATTISGARH,650,BEMETARA,IGNOAPS,14361,1585,545,3385,8846,12376,3790,2024-07-30
2023-2024,10,22,CHHATTISGARH,762,SAKTI,IGNOAPS,26542,4946,1858,11973,7765,25136,6701,2024-07-30
2023-2024,10,22,CHHATTISGARH,763,"SARANGARH BILAIGARH",IGNOAPS,34363,8048,3526,6195,16594,33218,13479,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",392,BALAGHAT,IGNOAPS,106204,9288,22319,2425,72172,64469,45401,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",407,GWALIOR,IGNOAPS,20318,6930,1950,1585,9853,13409,8557,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",408,HARDA,IGNOAPS,15524,3901,5096,1118,5409,6683,6788,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",411,JABALPUR,IGNOAPS,67972,11406,15963,7437,33166,25316,21658,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",414,KHARGONE,IGNOAPS,68624,14489,21643,5716,26776,31865,28829,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",417,MORENA,IGNOAPS,42681,10553,567,11491,20070,22219,29004,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",420,PANNA,IGNOAPS,76041,18600,11190,14934,31317,50962,34549,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",428,SEONI,IGNOAPS,53052,5962,20684,4400,22006,27338,20680,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",435,UJJAIN,IGNOAPS,63952,27344,1957,11402,23249,49069,26051,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",437,VIDISHA,IGNOAPS,62749,17218,4431,8727,32373,31120,22635,2024-07-30
2023-2024,10,23,"MADHYA PRADESH",638,SINGRAULI,IGNOAPS,65659,8584,24129,4858,28088,22098,30093,2024-07-30
2023-2024,10,24,GUJARAT,439,AMRELI,IGNOAPS,24765,3387,258,5846,15272,24216,12965,2024-07-30
2023-2024,10,24,GUJARAT,442,BHARUCH,IGNOAPS,29635,2331,15806,8253,3221,28585,11687,2024-07-30
2023-2024,10,24,GUJARAT,456,PORBANDAR,IGNOAPS,7173,1412,132,1637,3992,6494,2946,2024-07-30
2023-2024,10,24,GUJARAT,457,RAJKOT,IGNOAPS,29928,3601,1029,13014,12247,29799,27247,2024-07-30
2023-2024,10,24,GUJARAT,673,MORBI,IGNOAPS,10187,939,33,4573,4604,9807,4947,2024-07-30
2023-2024,10,24,GUJARAT,674,"DEVBHUMI DWARKA",IGNOAPS,5674,747,102,2928,1897,5440,4166,2024-07-30
2023-2024,10,27,MAHARASHTRA,472,BULDHANA,IGNOAPS,48015,698,10,47153,154,43832,4843,2024-07-30
2023-2024,10,27,MAHARASHTRA,484,NAGPUR,IGNOAPS,40003,1385,316,36080,2222,33967,4767,2024-07-30
2023-2024,10,27,MAHARASHTRA,487,NASHIK,IGNOAPS,64346,3396,26675,30372,3903,53604,6112,2024-07-30
2023-2024,10,27,MAHARASHTRA,493,SANGLI,IGNOAPS,3944,772,0,2325,847,3940,3319,2024-07-30
2023-2024,10,27,MAHARASHTRA,496,SOLAPUR,IGNOAPS,26125,1745,230,22003,2147,20260,3826,2024-07-30
2023-2024,10,27,MAHARASHTRA,497,THANE,IGNOAPS,3396,468,523,1644,761,3152,196,2024-07-30
2023-2024,10,27,MAHARASHTRA,665,PALGHAR,IGNOAPS,33043,1455,25734,5021,833,30021,2305,2024-07-30
2023-2024,10,28,"ANDHRA PRADESH",502,ANANTAPUR,IGNOAPS,150599,17303,5832,56997,70467,110521,98285,2024-07-30
2023-2024,10,28,"ANDHRA PRADESH",515,"SPSR NELLORE",IGNOAPS,73838,13910,7164,28428,24336,53006,53759,2024-07-30
2023-2024,10,28,"ANDHRA PRADESH",517,PRAKASAM,IGNOAPS,77991,12534,3759,38636,23062,51496,53741,2024-07-30
2023-2024,10,28,"ANDHRA PRADESH",519,SRIKAKULAM,IGNOAPS,122629,6493,4772,29827,81537,89111,82248,2024-07-30
2023-2024,10,28,"ANDHRA PRADESH",523,"WEST GODAVARI",IGNOAPS,93028,15201,2905,41797,33125,66398,65540,2024-07-30
2023-2024,10,28,"ANDHRA PRADESH",743,"Parvathipuram Manyam",IGNOAPS,10724,1100,626,2855,6143,10724,10712,2024-07-30
2023-2024,10,29,KARNATAKA,528,BELLARY,IGNOAPS,21018,2860,2682,2134,13342,20359,12340,2024-07-30
2023-2024,10,29,KARNATAKA,530,BIJAPUR,IGNOAPS,17863,1943,81,2650,13189,16923,10751,2024-07-30
2023-2024,10,29,KARNATAKA,536,DHARWAR,IGNOAPS,7183,180,171,773,6059,7002,4747,2024-07-30
2023-2024,10,29,KARNATAKA,537,GADAG,IGNOAPS,14783,856,479,3770,9678,14037,10159,2024-07-30
2023-2024,10,29,KARNATAKA,542,KOLAR,IGNOAPS,16323,1859,457,6328,7679,15372,12159,2024-07-30
2023-2024,10,29,KARNATAKA,630,CHIKKABALLAPURA,IGNOAPS,27915,3899,2362,6110,15544,26507,20834,2024-07-30
2023-2024,10,29,KARNATAKA,631,RAMANAGARA,IGNOAPS,33767,2916,304,10417,20130,32466,27230,2024-07-30
2023-2024,10,3,PUNJAB,36,LUDHIANA,IGNOAPS,7527,202,0,7308,17,3941,6817,2024-07-30
2023-2024,10,3,PUNJAB,37,MANSA,IGNOAPS,6981,318,1,6562,100,4485,6785,2024-07-30
2023-2024,10,3,PUNJAB,39,MUKTSAR,IGNOAPS,2759,239,0,2518,2,2194,2758,2024-07-30
2023-2024,10,3,PUNJAB,42,RUPNAGAR,IGNOAPS,2451,7,0,2443,1,1302,2402,2024-07-30
2023-2024,10,3,PUNJAB,651,FAZILKA,IGNOAPS,3798,206,0,3582,10,1791,2945,2024-07-30
2023-2024,10,33,"TAMIL NADU",573,ERODE,IGNOAPS,52212,13707,852,12780,24873,45141,49297,2024-07-30
2023-2024,10,33,"TAMIL NADU",574,KANCHEEPURAM,IGNOAPS,47425,14040,450,25771,7164,28111,45675,2024-07-30
2023-2024,10,33,"TAMIL NADU",579,NAGAPATTINAM,IGNOAPS,33475,13782,0,403,19290,23259,25802,2024-07-30
2023-2024,10,33,"TAMIL NADU",586,THANJAVUR,IGNOAPS,20204,4694,0,10808,4702,18104,18397,2024-07-30
2023-2024,10,33,"TAMIL NADU",589,TIRUVALLUR,IGNOAPS,83554,23258,760,22813,36723,33822,82764,2024-07-30
2023-2024,10,33,"TAMIL NADU",595,VELLORE,IGNOAPS,130691,28636,2895,29689,69471,55974,126337,2024-07-30
2023-2024,10,33,"TAMIL NADU",610,ARIYALUR,IGNOAPS,13265,4188,101,4298,4678,12282,9753,2024-07-30
2023-2024,10,35,"ANDAMAN AND NICOBAR",603,NICOBARS,IGNOAPS,941,0,395,546,0,679,903,2024-07-30
2023-2024,10,36,TELANGANA,514,NALGONDA,IGNOAPS,33525,6412,3676,2415,21022,30981,26040,2024-07-30
2023-2024,10,36,TELANGANA,682,PEDDAPALLI,IGNOAPS,7672,1703,162,277,5530,6673,6697,2024-07-30
2023-2024,10,36,TELANGANA,689,JANGOAN,IGNOAPS,12835,2441,1749,534,8111,9745,12415,2024-07-30
2023-2024,10,36,TELANGANA,690,"BHADRADRI KOTHAGUDEM",IGNOAPS,11761,1606,3806,305,6044,11354,9421,2024-07-30
2023-2024,10,36,TELANGANA,694,NAGARKURNOOL,IGNOAPS,23181,5493,2824,1342,13522,21182,21014,2024-07-30
2023-2024,10,37,LADAKH,9,"LEH LADAKH",IGNOAPS,2094,0,2094,0,0,1049,60,2024-07-30
2023-2024,10,5,UTTARAKHAND,47,CHAMOLI,IGNOAPS,11359,2764,361,8157,77,4060,2074,2024-07-30
2023-2024,10,5,UTTARAKHAND,49,DEHRADUN,IGNOAPS,27037,1815,7370,16810,1042,13637,5847,2024-07-30
2023-2024,10,5,UTTARAKHAND,50,HARIDWAR,IGNOAPS,29260,8821,764,12944,6731,9521,4628,2024-07-30
2023-2024,10,5,UTTARAKHAND,53,PITHORAGARH,IGNOAPS,8365,2862,79,5269,155,3712,1513,2024-07-30
2023-2024,10,5,UTTARAKHAND,54,"RUDRA PRAYAG",IGNOAPS,7078,1536,0,5527,15,2871,2310,2024-07-30
2023-2024,10,6,HARYANA,59,BHIWANI,IGNOAPS,13492,4223,0,6434,2835,8868,7437,2024-07-30
2023-2024,10,6,HARYANA,60,FARIDABAD,IGNOAPS,10808,1020,0,6805,2983,9100,7216,2024-07-30
2023-2024,10,6,HARYANA,63,HISAR,IGNOAPS,19794,5683,0,10429,3682,14120,11754,2024-07-30
2023-2024,10,6,HARYANA,64,JHAJJAR,IGNOAPS,10476,1405,0,7751,1320,7000,4902,2024-07-30
2023-2024,10,6,HARYANA,67,KARNAL,IGNOAPS,17768,3620,0,10488,3660,12678,10546,2024-07-30
2023-2024,10,6,HARYANA,69,MAHINDERGARH,IGNOAPS,14560,2443,0,6492,5625,9106,7928,2024-07-30
2023-2024,10,6,HARYANA,70,PANCHKULA,IGNOAPS,3155,663,0,1400,1092,2281,1729,2024-07-30
2023-2024,08,1,"JAMMU AND KASHMIR",620,KISHTWAR,IGNOAPS,4392,6,206,4111,69,3622,71,2024-07-30
2023-2024,08,1,"JAMMU AND KASHMIR",622,KULGAM,IGNOAPS,4551,67,95,3996,393,1500,0,2024-07-30
2023-2024,08,1,"JAMMU AND KASHMIR",624,SAMBA,IGNOAPS,3357,1489,92,1637,139,2285,81,2024-07-30
2023-2024,08,1,"JAMMU AND KASHMIR",7,KATHUA,IGNOAPS,4592,1601,203,2250,538,3960,6,2024-07-30
2023-2024,08,1,"JAMMU AND KASHMIR",8,KUPWARA,IGNOAPS,9145,66,763,4686,3630,9145,51,2024-07-30
2023-2024,08,10,BIHAR,202,KHAGARIA,IGNOAPS,54331,5044,650,45801,2836,39617,45170,2024-07-30
2023-2024,08,10,BIHAR,206,MADHUBANI,IGNOAPS,237912,15392,813,210999,10708,171212,186839,2024-07-30
2023-2024,08,10,BIHAR,207,MUNGER,IGNOAPS,44008,5988,590,36046,1384,34135,35897,2024-07-30
2023-2024,08,10,BIHAR,210,NAWADA,IGNOAPS,80091,31349,434,16234,32074,54530,61885,2024-07-30
2023-2024,08,10,BIHAR,211,"PASHCHIM CHAMPARAN",IGNOAPS,122646,11168,4274,98989,8215,82621,102971,2024-07-30
2023-2024,08,10,BIHAR,214,PURNIA,IGNOAPS,115254,9843,4679,37450,63282,83661,92621,2024-07-30
2023-2024,08,12,"ARUNACHAL PRADESH",231,"EAST KAMENG",IGNOAPS,1461,0,1461,0,0,911,0,2024-07-30
2023-2024,08,12,"ARUNACHAL PRADESH",235,"LOWER DIBANG VALLEY",IGNOAPS,1470,0,1470,0,0,1130,167,2024-07-30
2023-2024,08,12,"ARUNACHAL PRADESH",238,TAWANG,IGNOAPS,2141,0,2141,0,0,1505,81,2024-07-30
2023-2024,08,12,"ARUNACHAL PRADESH",239,TIRAP,IGNOAPS,2860,0,2860,0,0,1342,0,2024-07-30
2023-2024,08,12,"ARUNACHAL PRADESH",240,"UPPER SIANG",IGNOAPS,2067,0,2067,0,0,1132,17,2024-07-30
2023-2024,08,12,"ARUNACHAL PRADESH",243,"WEST SIANG",IGNOAPS,3627,0,3627,0,0,1656,99,2024-07-30
2023-2024,08,12,"ARUNACHAL PRADESH",628,ANJAW,IGNOAPS,986,0,985,1,0,650,0,2024-07-30
2023-2024,08,13,NAGALAND,249,TUENSANG,IGNOAPS,5999,10,1810,4164,15,1,0,2024-07-30
2023-2024,08,16,TRIPURA,272,"WEST TRIPURA",IGNOAPS,22812,2899,8090,8882,2941,13153,175,2024-07-30
2023-2024,08,16,TRIPURA,655,UNAKOTI,IGNOAPS,11238,1247,2153,6072,1766,6437,9,2024-07-30
